"Clay County High School","US","KY","Manchester",""
"Spain Park High School","US","AL","Hoover","http://www.hoover.k12.al.us/sphs"
"Rockford East High School","US","IL","Rockford","http://www.rps205.com/"
"University of Wisconsin","US","WI","Stevens Point","http://www.uwsp.edu"
"Piscataway Township High School","US","NJ","Piscataway",""
"Conard High School","US","CT","West Hartford","http://www.whps.org/school/conard/index.asp"
"Franklin County High School","US","KY","Frankfort","http://www.franklin.k12.ky.us/fchs/fchsmain/index.htm"
"Ripon College","US","WI","Ripon","http://www.ripon.edu/"
"Auckland University of Technology","NZ","Akl","Auckland","http://www.aut.ac.nz"
"Laurel School","US","OH","Shaker Heights","http://www.laurelschool.org"
"Milton Academy","US","MA","Milton","http://www.milton.edu"
"Nipissing University","CA","On","North Bay","http://www.nipissingu.ca"
"Colorado State University","US","CO","Fort Collins","http://www.colostate.edu"
"Academy of Art University","US","CA","San Francisco",""
"Royal Melbourne Institute of Technology","AU","Vic","Melbourne","http://www.rmit.edu.au"
"San Bernardino Valley College","US","CA","San Bernardino",""
"Moorestown High School","US","NJ","Moorestown","http://www.mtps.com/hs/"
"Layton High School","US","UT","Layton",""
"University of Auckland","NZ","","Auckland","http://www.auckland.ac.nz/"
"Arts and Humanities Focus Program","US","NE","Lincoln",""
"Urbana High School","US","IL","Urbana","http://www.usd116.org/uhs/"
"Lawrenceburg High School","US","IN","Lawrenceburg",""
"Shelton High School","US","CT","Shelton",""
"Skyview High School","US","MT","Billings","http://skyview.billings.k12.mt.us/"
"Chief Sealth High School","US","WA","Seattle",""
"Tacoma School of the Arts","US","WA","Tacoma","http://tsota.org"
"Lee's Summit North High School","US","MO","Lee's Summit","http://lsnhs.leesummit.k12.mo.us/"
"Port Moody Senior Secondary","CA","Bc","Port Moody",""
"Mercy Cross High School","US","MS","Biloxi",""
"University of Pittsburgh","US","PA","Johnstown","http://www.upj.pitt.edu/"
"Northland College","US","WI","Ashland",""
"University of Guelph","CA","On","Guelph","http://www.uoguelph.ca"
"Putney School","US","VT","Putney","http://www.putneyschool.org"
"Lick-Wilmerding High School","US","CA","San Francisco","http://www.lwhs.org"
"Schoolcraft High School","US","MI","Schoolcraft","http://www.schoolcraftschools.org"
"Hendrick Hudson High School","US","NY","Montrose",""
"Caesar Rodney High School","US","DE","Camden-Wyoming","http://www.k12.de.us/crhs"
"Leelanau School","US","MI","Glen Arbor","http://www.leelanau.org/"
"Millington Central High School","US","TN","Millington",""
"Sir Charles Tupper Secondary School","CA","Bc","Vancouver",""
"Memorial High School","US","WI","Eau Claire","http://www.memorial.ecasd.k12.wi.us/"
"Cambrian College of Applied Arts and Technology","CA","On","Sudbury","http://www.cambrianc.on.ca"
"North Miami Beach High School","US","FL","Miami",""
"University of Wisconsin Parkside","US","WI","Kenosha","http://www.uwp.edu/"
"American River College","US","CA","Carmichael",""
"St. Thomas Aquinas High School","US","NH","Dover","http://www.stalux.org"
"Assumption College","PH","","Makati City","http://assumption.edu.ph/"
"Wheaton North High School","US","IL","Wheaton",""
"Kwantlen University College","CA","Bc","Surrey","http://www.kwantlen.ca"
"Foothill High School","US","NV","Henderson","http://www.foothillnv.org/"
"William Jewell College","US","MO","Liberty","http://www.jewell.edu"
"Lincolnton High School","US","NC","Lincolnton",""
"University of the Arts","US","PA","Philadelphia",""
"Vandercook Lake High School","US","MI","Jackson","http://scnc.vandy.k12.mi.us/"
"Del Mar High School","US","CA","San Jose","http://delmar.cuhsd.org/"
"Apple Valley High School","US","CA","Apple Valley",""
"Wellington East Girls' College","NZ","","Wellington","http://www.wegc.school.nz/"
"Amherst Regional High School","US","MA","Amherst","http://www.arps.org/highschool"
"Craigmont High School","US","TN","Memphis","http://www.craigmont.org"
"South Gate High School","US","CA","South Gate",""
"Vincent J Maloney Catholic High School","CA","Ab","St. Albert",""
"Aurora Christian School","US","IL","Aurora","http://www.aurorachristian.org"
"Ouachita Baptist University","US","AR","Arkadelphia","http://www.obu.edu"
"Penn Valley Community College","US","MO","Kansas City","http://www.kcmetro.edu/home.asp?C=4&QLinks=Penn+Valley"
"Eastern University","US","PA","St. Davids","http://WWW.EASTERN.EDU"
"Kokomo High School","US","IN","Kokomo",""
"Boone Grove High School","US","IN","Valparaiso","http://www.ptsc.k12.in.us/bghs/"
"Amos Clark Kingsbury High School","US","MA","Medfield","http://www.medfield.net"
"Principia College","US","IL","Elsah","http://www.prin.edu"
"Thomas A. Edison Vocational and Technical High School","US","NY","Jamaica",""
"University","US","NY","Albany",""
"Mississippi Gulf Coast Community College","US","MS","Gulfport",""
"Villa Maria Academy","US","PA","Erie","http://www.villamaria.com/"
"Alpena High School","US","MI","Alpena","http://www.alpenaschools.com/ahs/default.asp"
"Coronado High School","US","CO","Colorado Springs","http://www.coronadocougars.com"
"Curtis High School","US","NY","Staten Island",""
"Kellogg Community College","US","MI","Battle Creek","http://www.kellogg.cc.mi.us/"
"Issaquah High School","US","WA","Issaquah","http://www.ihs.issaquah.wednet.edu"
"Yorktown High School","US","NY","Yorktown",""
"Grand Haven High School","US","MI","Grand Haven","http://ghaps.org"
"Ardsley High School","US","NY","Ardsley",""
"James Madison High School","US","TX","San Antonio","http://www.neisd.net/camp/schmadison.htm"
"Buffalo Seminary","US","NY","Buffalo","http://www.buffaloseminary.org"
"Copland College","AU","Act","Canberra",""
"St. Elizabeth Catholic High School","CA","On","Thornhill",""
"Steelton-Highspire High School","US","PA","Steelton","http://www.shsd.k12.pa.us"
"Booker T. Washington High School for the Performing and Visual Arts","US","TX","Dallas","http://www.dallasisd.org/btw/information/information.htm"
"Springfield High School","US","OR","Springfield","http://www.sps.lane.edu/shs/"
"Brookline High School","US","MA","Brookline","http://bhs.brookline.mec.edu/"
"Churchlands High School","AU","Wa","Perth",""
"Cicero - North Syracuse High School","US","NY","Cicero",""
"Massachusetts Institute of Technology","US","MA","Boston","http://web.mit.edu"
"Loreto Mandeville Hall","AU","Vic","Melbourne","http://www.lmh.vic.edu.au"
"Imperial College","UK","","London","http://www.ic.ac.uk/"
"Hunter College","US","NY","New York City","http://portal.cuny.edu/portal/site/cuny/?epi_menuItemID=ab469d35827db8d5df390784d81010a0&epi_menuID=a00e05b73704d3407d840d5541a08a0c&epi_baseMenuID=a00e05b73704d3407d840d5541a08a0c"
"Oxnard Community College","US","CA","Oxnard","http://www.oxnardcollege.edu/"
"Salem High School","US","MA","Salem","http://salem.k12.ma.us/"
"Burnaby Central Secondary School","CA","Bc","Burnaby","http://central.sd41.bc.ca"
"Burrillville High School","US","RI","Burrillville",""
"Pine View School for the Gifted","US","FL","Osprey","http://sarasota.k12.fl.us/pvs"
"Keystone National High School","US","PA","Bloomsburg","http://www.keystonehighschool.com"
"Mentor High School","US","OH","Mentor","http://www.mhs.k12.oh.us/"
"University School of Milwaukee","US","WI","Milwaukee","http://www.usm.k12.wi.us/"
"Thurston High School","US","OR","Springfield",""
"Dunmore High School","US","PA","Dunmore",""
"Mars Area High School","US","PA","Mars","http://www.marsk12.org/mhs.htm"
"Rochester College","US","MI","Rochester Hills","http://www.rc.edu"
"Merrillville High School","US","IN","Merrillville",""
"Augustana College","US","IL","Rock Island","http://www.augustana.edu"
"Lincoln Park High School","US","MI","Lincoln Park",""
"Nordonia High School","US","OH","Macedonia",""
"Emory and Henry College","US","VA","Emory","http://www.ehc.edu"
"New Rochelle High School","US","NY","New Rochelle","http://www.nrhs.org"
"Art Academy of Cincinnati","US","OH","Cincinnati","http://www.artacademy.edu"
"Rio Hondo College","US","CA","Whittier",""
"Bristol County Agricultural High School","US","MA","Dighton","http://www.bristolaggie.mec.edu"
"Eastside Catholic High School","US","WA","Bellevue","http://echs.bellevue.wa.us/"
"Brisbane Girls Grammar School","AU","Qld","Brisbane","http://www.bggs.qld.edu.au/"
"Ajax High School","CA","On","Ajax","http://ajaxhs.com/index.htm"
"University of Tampere","FI","","Tampere","http://www.uta.fi/"
"Mac Murray College","US","IL","Jacksonville","http://www.mac.edu"
"Millikin University","US","IL","Decatur","http://www.millikin.edu"
"South High Community School","US","MA","Worcester","http://www.wpsweb.com/southhigh/home.htm"
"Marcos de Niza High School","US","AZ","Tempe","http://www.tuhsd.k12.az.us/Marcos_de_Niza_HS/index.htm"
"Klein Oak High School","US","TX","Spring",""
"Adelaide University","AU","Sa","Adelaide","http://www.adelaide.edu.au"
"Crystal Springs Uplands School","US","CA","Hillsborough","http://www.csus.com"
"Normandale Community College","US","MN","Bloomington","http://www.normandale.edu"
"Grossmont Community College","US","CA","El Cajon","http://www.grossmont.edu"
"Bethel Park High School","US","PA","Bethel Park",""
"Corcoran College of Art and Design","US","DC","Washington","http://www.corcoran.edu"
"University of Edinburgh","UK","","Edinburgh","http://www.ed.ac.uk/"
"University of Iowa","US","IA","Iowa City","http://www,uiowa.edu"
"Glenbrook North High School","US","IL","Northbrook","http://gbn.glenbrook.k12.il.us/"
"Noosa District State High School","AU","Qld","Cooroy","http://noosadistrictshs.eq.edu.au/index.htm"
"Dwight D. Eisenhower High School","US","IL","Decatur",""
"Claremont High School","US","CA","Claremont",""
"California High School","US","CA","Whittier",""
"Northwestern State University of Louisiana","US","LA","Natchitoches","http://www.nsula.edu/"
"Southampton College of Long Island University","US","NY","Southampton","http://www.southampton.liu.edu"
"Southern Utah University","US","UT","Cedar City","http://www.suu.edu"
"Freedom High School","US","CA","Oakley",""
"Canyon High School","US","CA","Canyon Country","http://www.hart.k12.ca.us/canyon/"
"Farmington High School","US","MI","Farmington","http://www.farmington.k12.mi.us/fhs/index.htm"
"Hammonton High School","US","NJ","Hammonton","http://www.hammontonps.org/"
"South Carleton High School","CA","On","Richmond",""
"Lanark Grammar School","UK","","Lanark","http://www.lanark.s-lanark.sch.uk/"
"Herbert Henry Dow High School","US","MI","Midland","http://www.dhs.mps.k12.mi.us"
"Archbishop Molloy High School","US","NY","Briarwood","http://www.molloyhs.org"
"State University of New York College","US","NY","New Paltz","http://www.newpaltz.edu"
"St. Raphael Academy","US","RI","Pawtucket","http://www.saintraphaelacademy.org"
"St. Pius X Catholic High School","CA","On","Ottawa",""
"Randolph High School","US","MA","Randolph","http://randolph.mec.edu/schools/rhs_fall_04/index.html"
"Nova Scotia Agricultural College","CA","Ns","Truro","http://www.nsac.ns.ca/"
"Texas Academy of Math and Science","US","TX","Denton","http://www.tams.unt.edu/"
"Heathwood Hall Episcopal School","US","SC","Columbia","http://www.heathwood.org"
"Algonquin Regional High School","US","MA","Northborough",""
"Prairie State College","US","IL","Chicago Heights","http://www.prairie.cc.il.us/"
"University of Detroit Jesuit High School and Academy","US","MI","Detroit","http://www.uofdjesuit.org/"
"Norfolk State University","US","VA","Norfolk","http://www.nsu.edu/"
"Edmond Santa Fe High School","US","OK","Edmond",""
"Quartz Hill High School","US","CA","Quartz Hill","http://www.qhhs.org/"
"La Porte High School","US","TX","La Porte","http://www.lpisd.org"
"Cross Creek High School","US","GA","Augusta",""
"Eisenhower High School","US","MI","Shelby Township","http://www.macomb.k12.mi.us/utica/ike/"
"Baylor University","US","TX","Waco","http://not sure"
"Joseph A. Foran High School","US","CT","Milford","http://www.milforded.org"
"Nipmuc Regional High School","US","MA","Upton",""
"Interboro High School","US","PA","Prospect Park",""
"Phillips Exeter Academy","US","NH","Exeter",""
"Mary Baldwin College","US","VA","Staunton","http://www.mbc.edu"
"Ohio State University","US","OH","Columbus",""
"Rose-Hulman Institute of Technology","US","IN","Terre Haute","http://www.rose-hulman.edu/"
"Swan Christian College","AU","Wa","Perth","http://www.swan.wa.edu.au"
"Tower Hill School","US","DE","Wilmington",""
"Collingswood High School","US","NJ","Collingswood",""
"Belleville Township High School West","US","IL","Belleville","http://www.belleville118.stclair.k12.il.us/"
"Los Angeles Mission College","US","CA","Sylmar","http://lamission.edu"
"Holy Name Central Catholic Junior High School","US","MA","Worcester","http://holyname.net"
"Shenandoah High School","US","IN","Middletown","http://www.shenandoah.k12.in.us"
"Stuart Hall High School","US","CA","San Francisco","http://sacred.sf.ca.us/shhs"
"Villa Maria Academy","US","PA","Malvern",""
"Bolton High School","US","TN","Arlington",""
"Wheaton College","US","MA","Norton","http://www.wheatonma.edu/"
"Walnut Hill School","US","MA","Natick","http://walnuthillarts.org"
"Texas Tech University","US","TX","Lubbock","http://www.ttu.edu/"
"Stetson University","US","FL","Deland","http://www.stetson.edu/home/"
"Prince George Secondary School","CA","Bc","Prince George","http://www.pgss.sd57.bc.ca/"
"Sweetwater High School","US","CA","National City",""
"Fulton Montgomery Community College","US","NY","Johnstown","http://fmcc.edu"
"University of the","AU","Qld","Sunshine Coast","http://www.usc.edu.au"
"Southfield High School","US","MI","Southfield",""
"Athens State University","US","AL","Athens","http://www.athens.edu/"
"John F. Kennedy High School","US","CA","Granada Hills","http://jfkcougars.org"
"Langham Creek High School","US","TX","Houston",""
"Munster High School","US","IN","Munster","http://www.munster.k12.in.us/MHS/"
"Messiah College","US","PA","Grantham","http://www.messiah.edu"
"Midlands Technical College","US","SC","Columbia","http://www.midlandstech.com/"
"Chaminade College Preparatory","US","CA","West Hills","http://www.chaminade.org"
"Palmyra High School","US","NJ","Palmyra",""
"Goodrich High School","US","MI","Goodrich",""
"Newburgh Free Academy","US","NY","Newburgh",""
"Seton Hall University","US","NJ","South Orange",""
"St. Francis Preparatory High School","US","NY","Fresh Meadows","http://www.sfponline.org"
"Duchess Park Secondary School","CA","Bc","Prince George","http://www.duch.sd57.bc.ca/"
"Verdugo Hills High School","US","CA","Tujunga","http://www.vhhs.lausd.k12.ca.us/"
"Austintown Fitch High School","US","OH","Austintown","http://www.austintown.k12.oh.us/fitch/"
"Saginaw Valley State University","US","MI","Saginaw",""
"Stevens Institute of Technology","US","NJ","Hoboken","http://www.stevens.edu/main/home/"
"Berlin High School","US","CT","Berlin","http://www.berlinwall.org"
"Knox Community High School","US","IN","Knox","http://www.knox.k12.in.us"
"S. R. Butler High School","US","AL","Huntsville","http://www.hsv.k12.al.us/schools/high/bhs/"
"Temescal Canyon High School","US","CA","Lake Elsinore","http://wwwtch.leusd.k12.ca.us/"
"White Oak High School","US","NC","Jacksonville",""
"El Cajon Valley High School","US","CA","El Cajon",""
"Potomac Falls High School","US","VA","Sterling",""
"Dematha Catholic High School","US","MD","Hyattsville",""
"Rowan University","US","NJ","Glassboro","http://www.rowan.edu"
"Fountain Valley School of Colorado","US","CO","Colorado Springs","http://www.fvs.edu"
"Colfax High School","US","CA","Colfax","http://www.puhsd.k12.ca.us/colfax/"
"New England Conservatory","US","MA","Boston","http://www.newenglandconservatory.edu/"
"University of Charleston","US","WV","Charleston","http://www.ucwv.edu/"
"Cumberland High School","US","RI","Cumberland","http://www.cumberland.k12.wi.us/chs/chshome.html"
"City Honors School","US","NY","Buffalo",""
"Vacaville High School","US","CA","Vacaville","http://internal.vusd.solanocoe.k12.ca.us/Vhs/index.html"
"Bethel High School","US","CT","Bethel","http://www.bethel.k12.ct.us/bhs/h1.htm"
"Hollywood High School","US","CA","Hollywood","http://www.lausd.k12.ca.us/Hollywood_HS/"
"Don Mills Collegiate Institute","CA","On","Toronto","http://schools.tdsb.on.ca/donmillsci/"
"Palisades Charter High School","US","CA","Pacific Palisades","http://www.palihigh.com"
"Midwood High School","US","NY","Brooklyn","http://schools.nycenet.edu/region6/midwood/default.asp"
"Jacksonville High School","US","AL","Jacksonville",""
"Timberline High School","US","WA","Lacey",""
"Northern Nash High School","US","NC","Rocky Mount",""
"Eugene Ashley High School","US","NC","Wilmington",""
"San Marcos High School","US","CA","San Marcos","http://www.sanmarcoshigh.org/smhs"
"Anacortes High School","US","WA","Anacortes","http://ahs.asd103.org"
"Perryville High School","US","MD","Perryville",""
"Central High School of Philadelphia","US","PA","Philadelphia","http://www.centralhigh.net"
"Høgskolen I","NO","","Oslo","http://www.hio.no/content/view/full/4563"
"Technion - Israel Institute of Technology","IL","","Haifa","http://www.technion.ac.il"
"Bethlehem Central High School","US","NY","Delmar","http://bcsd.k12.ny/us/high"
"Hampton Roads Academy","US","VA","Newport News","http://www.hra.org"
"Tarrant County College","US","TX","Arlington","http://www.tccd.edu"
"John Jay College of Criminal Justice","US","NY","New York","http://www.jjay.cuny.edu"
"Alma College","US","MI","Alma",""
"Ward Melville High School","US","NY","East Setauket","http://www.3villagecsd.k12.ny.us/wmhs/index.html"
"Colonie Central High School","US","NY","Albany",""
"Rio Rancho High School","US","NM","Rio Rancho","http://www.rrps.k12.nm.us/rrhs/rrhs.htm"
"Glebe Collegiate Institute","CA","Ont","Ottawa","http://www1.ocdsb.edu.on.ca/glebweb/"
"Coral Glades High School","US","FL","Coral Springs","http://www.coralgladeshigh.com"
"Portsmouth Christian Academy","US","NH","Dover","http://www.pcaschool.org/"
"Nashoba Regional High School","US","MA","Bolton","http://nrhs.nrsd.net/"
"Lake Superior State University","US","MI","Sault Sainte Marie","http://www.lssu.edu"
"University of Texas at","US","TX","El Paso",""
"University of Memphis","US","TN","Memphis","http://www.memphis.edu/"
"Beaver Brae Secondary School","CA","On","Kenora",""
"Richview Collegiate Institute","CA","On","Toronto",""
"Carson High School","US","NV","Carson City",""
"Lois Cowles Harrison Center for the Visual and Performing Arts","US","FL","Lakeland","http://www.harrisonarts.com/content/"
"W. F. West High School","US","WA","Chehalis",""
"A. Crosby Kennett High School","US","NH","Conway",""
"St. Mary's Anglican Girls' School","AU","Wa","Perth","http://www.stmarys.com"
"Vallejo High School","US","CA","Vallejo","http://www.co.solano.ca.us/Links/Link.asp?NavID=578"
"William T. Dwyer High School","US","FL","Palm Beach Gardens",""
"Iona College","US","NY","New Rochelle","http://WWW.IONA.EDU"
"North Atlanta High School","US","GA","Atlanta",""
"Paxon School for Advanced Studies","US","FL","Jacksonville","http://www.educationcentral.org/psas/"
"William J. Palmer High School","US","CO","Colorado Springs",""
"Norton High School","US","MA","Norton",""
"Stanford University","US","CA","Stanford","http://www.stanford.edu"
"South Texas High School for Health Professions","US","TX","Mercedes","http://medhigh.stisd.net/"
"Occidental College","US","CA","Los Angeles","http://www.oxy.edu"
"Quinte Secondary School","CA","Ont","Belleville","http://www.hpedsb.on.ca/qss/"
"Camas High School","US","WA","Camas","http://www.camas.wednet.edu/chs/"
"Montville High School","US","CT","Oakdale",""
"Woodstock Academy","US","CT","Woodstock","http://www.woodstockacademy.org"
"Edison Local High School","US","OH","Richmond","http://www.edisonlocal.k12.oh.us"
"Highlands High School","US","CA","North Highlands","http://webpages.grant.k12.ca.us/education/school/school.php?sectiondetailid=71&sc_timestamp=1095719295"
"Wauwatosa West High School","US","WI","Wauwatosa",""
"Texas A&M University","US","TX","Corpus Christi","http://www.tamucc.edu/"
"Pacific University","US","OR","Forest Grove",""
"Watchung Hills Regional High School","US","NJ","Warren","http://www.whrhs.org"
"Alvernia College","US","PA","Reading","http://www.alvernia.edu"
"West Florida Highschool of Advanced Technology","US","FL","Pensacola","http://www.wfhs.net"
"Northwest Christian College","US","OR","Eugene","http://www.nwcc.edu"
"Poughkeepsie High School","US","NY","Poughkeepsie",""
"Milford High School","US","NH","Milford",""
"St. Ignatius High School","US","OH","Cleveland","http://www.ignatius.edu"
"Dunwoody High School","US","GA","Dunwoody","http://www.dekalb.k12.ga.us/~dunwoody/"
"Nacogdoches High School","US","TX","Nacogdoches",""
"Sparkman High School","US","AL","Harvest",""
"Pittsfield High School","US","MA","Pittsfield",""
"University of Utah","US","UT","Salt Lake City","http://www.utah.edu"
"Prince of Wales Secondary School","CA","Bc","Vancouver",""
"King's Academy","US","CA","Sunnyvale","http://www.tka.org"
"North Surrey Secondary School","CA","Bc","Surrey",""
"Colonial Heights High School","US","VA","Colonial Heights",""
"General Panet High School","CA","On","Petawawa","http://www.renfrew.edu.on.ca/sec/gph/gph.htm"
"Massachusetts College of Liberal Arts","US","MA","North Adams","http://www.mcla.edu"
"Highland Secondary School","CA","Bc","Comox",""
"Quartz Hill High School","US","CA","Lancaster",""
"Francis W. Parker Charter Essential School","US","MA","Devens","http://www.parker.org"
"Lambuth University","US","TN","Jackson","http://www.lambuth.edu"
"Jack C. Hays High School","US","TX","Buda",""
"Amarillo College","US","TX","Amarillo","http://www.actx.edu/"
"Mahomet-Seymour High School","US","IL","Mahomet","http://www.ms.k12.il.us/mshs/index.html"
"Albany High School","US","CA","Albany",""
"Cincinnati State Technical and Community College","US","OH","Cincinnati","http://www.cinstate.cc.oh.us"
"Northeastern University","US","MA","Boston","http://neu.edu"
"Carteret High School","US","NJ","Carteret","http://www.carteretpublicschools.org"
"Huron Park Secondary School","CA","Ont","Woodstock","http://www.tvdsb.on.ca/huronpark"
"American Overseas School of Rome","IT","","Rome",""
"Mount Carmel High School","US","IL","Chicago",""
"Sunnyslope High School","US","AZ","Phoenix","http://www.shsvikings.net"
"Ogilvie High School","AU","Tas","Hobart","http://www.ogilvie.tased.edu.au"
"Virginia Polytechnical Institute and State University","US","VA","Blacksburg","http://www.vt.edu."
"Cary Academy","US","NC","Cary","http://caryacademy.org"
"Pendleton High School","US","SC","Pendleton","http://www.anderson4.k12.sc.us/schools/phs/"
"Arts and Communication Magnet Academy","US","OR","Beaverton","http://www.beavton.k12.or.us/acma/"
"Sanborn Regional High School","US","NH","Kingston","http://www.sau17.org"
"Moscow High School","US","ID","Moscow","http://www.sd281.k12.id.us"
"Ohio Northern University","US","OH","Ada","http://www.onu.edu"
"Buffalo Academy of the Sacred Heart","US","NY","Amherst","http://www.sacredheartacademy.org/"
"Central High School","US","MN","St. Paul",""
"Notre Dame High School","US","CA","Belmont","http://www.ndhsb.org/"
"Mansfield University","US","PA","Mansfield","http://www.mnsfld.edu"
"Westover High School","US","NC","Fayetteville",""
"Leland Stanford Junior University","US","CA","Palo Alto","http://www.stanford.edu/"
"Miami Dade College","US","FL","Miami","http://www.mdc.edu/home/"
"Urbandale High School","US","IA","Urbandale","http://urbandaleschools.com/schools/home.asp?school=10132"
"Gaithersburg High School","US","MD","Gaithersburg","http://www.mcps.k12.md.us/schools/gaithsbghs/index.shtml"
"Badger High School","US","WI","Lake Geneva","http://www.lakegenevaschools.com/Badger/BHSIndex.htm"
"Monrovia High School","US","CA","Monrovia",""
"Los Angeles Center for Enriched Studies","US","CA","Los Angeles","http://www.lausd.k12.ca.us/LACES/"
"Calhoun Community College","US","AL","Decatur","http://www.calhoun.edu/"
"Los Angeles Valley College","US","CA","Van Nuys",""
"Asheville High School","US","NC","Asheville","http://www.asheville.k12.nc.us/ahsweb/"
"Dalhousie University","CA","Ns","Halifax","http://www.dal.ca/"
"Brown County High School","US","IN","Nashville","http://eagleseye.net"
"Cypress Bay High School","US","FL","Weston","http://cypressbayhigh.com"
"Eastern Michigan University","US","MI","Ypslanti","http://www.emich.edu"
"Georgia Institute of Technology","US","GA","Atlanta","http://www.gatech.edu"
"North Bergen High School","US","NJ","North Bergen",""
"University of North Dakota","US","ND","Grand Forks","http://www.und.edu"
"La Reina High School","US","CA","Thousand Oaks","http://www.lareina.com/"
"Berkmar High School","US","GA","Lilburn","http://www.berkmar.com/"
"Liberty High School","US","WA","Issaquah",""
"Garden City Collegiate Institute","CA","Mb","Winnipeg","http://www.7oaks.org/gcc/"
"Henry J. Kaiser High School","US","CA","Fontana",""
"Sun Prairie High School","US","WI","Sun Prairie","http://www.spasd.k12.wi.us/html/hs/"
"Milan High School","US","MI","Milan","http://www.milanareaschools.org/hs"
"Sycamore High School","US","OH","Cincinnati","http://www.avesonline.org"
"Agua Fria Union High School","US","AZ","Avondale","http://www.aguafria.org"
"International Academy High School","US","MI","Bloomfield Hills","http://www.iatoday.org"
"Acadia University","CA","Ns","Wolfville","http://www.acadiau.ca"
"Benson Polytechnic High School","US","OR","Portland","http://www.bensonhs.pps.k12.or.us/"
"Packer Collegiate Institute","US","NY","Brooklyn","http://www.packer.edu/"
"Peddie School","US","NJ","Hightstown","http://www.peddie.org"
"Allen Park High School","US","MI","Allen Park",""
"J. L. Ilsley High School","CA","Ns","Halifax","http://www.jlihs.ednet.ns.ca/"
"Thomas More High School","US","WI","Milwaukee",""
"Lyme-Old Lyme High School","US","CT","Old Lyme","http://www.region18.org"
"G. Ray Bodley High School","US","NY","Fulton",""
"North Broward Preparatory Schools","US","FL","Coconut Creek","http://www.nbps.org"
"East Lyme High School","US","CT","East Lyme",""
"St. Clair High School","US","MI","St. Clair","http://www.east-china.k12.mi.us/sch/ - 8k -"
"Islip High School","US","NY","Islip",""
"Manchester High School for Girls","UK","","Manchester","http://www.manchesterhigh.co.uk"
"Ichabod Crane Central High School","US","NY","Valatie","http://www.berk.com/ichabod/ic02000.html"
"St. Michael's College","US","VT","Colchester","http://www.smcvt.edu"
"Cypress Fairbanks High School","US","TX","Cypress",""
"Greenwich High School","US","CT","Greenwich","http://home.greenwich.k12.ct.us/ghs/"
"Phillips Academy","US","MA","Andover","http://www.andover.edu"
"L. V. Rogers Secondary School","CA","Bc","Nelson","http://www.lvr.sd8.bc.ca"
"Open Access College","AU","Sa","Adelaide","http://www.oac.sa.edu.au"
"Pitzer College","US","CA","Claremont",""
"Tucson High Magnet School","US","AZ","Tucson","http://thms.org"
"Century College","US","MN","White Bear Lake","http://www.century.mnscu.edu/"
"Vincennes University","US","IN","Vincennes",""
"Rush Henrietta High School","US","NY","Rochester",""
"Everett Alvarez High School","US","CA","Salinas",""
"Emerald High School","US","SC","Greenwood","http://www.gwd50.k12.sc.us/emd-web/~emd.htm"
"Sisler High School","CA","Mb","Winnipeg","http://www.sislerhigh.org/main/generalinfo.html"
"California Academy of Mathematics and Science","US","CA","Carson","http://www.californiaacademy.net"
"Ulysses S. Grant High School","US","OR","Portland",""
"Edward R. Murrow High School","US","NY","Brooklyn",""
"Mills High School","US","CA","Millbrae",""
"Mercer Island High School","US","WA","Mercer Island",""
"State University of New York College","US","NY","Buffalo","http://www.buffalostate.edu/"
"Phoenix College","US","AZ","Phoenix","http://www.pc.maricopa.edu/"
"Parsons School of Design","US","NY","New York","http://www.parsons.edu"
"Clarence M. Kimball High School","US","MI","Royal Oak","http://kimball.royaloakschools.net"
"Palm Beach Gardens Community High School","US","FL","Palm Beach Gardens",""
"East Bladen High School","US","NC","Elizabethtown",""
"Warren Wilson College","US","NC","Asheville","http://www.warren-wilson.edu"
"Lovejoy High School","US","GA","Lovejoy",""
"Downey High School","US","CA","Downey",""
"Southfield-Lathrup High School","US","MI","Lathrup Village",""
"Westmount Secondary School","CA","On","Hamilton",""
"Newark Academy","US","NJ","Livingston","http://www.newarka.edu"
"Mount Boucherie Secondary School","CA","Bc","Kelowna","http://www.mbs.sd23.bc.ca/"
"Florida Gulf Coast University","US","FL","Fort Myers","http://www.fgcu.edu"
"South Plains College","US","TX","Levelland",""
"Stearns High School","US","ME","Millinocket",""
"Harrisburg Academy","US","PA","Wormleysburg","http://www.harrisburgacademy.org"
"Libertyville High School","US","IL","Libertyville",""
"Lincoln Trail College","US","IL","Robinson",""
"Nashua High School North","US","NH","Nashua","http://www.nashua.edu/nhn"
"St. John's-kilmarnock School","CA","On","Breslau",""
"Bryn Mawr College","US","PA","Bryn Mawr","http://www.brynmawr.edu"
"University of Central Arkansas","US","AR","Conway","http://www.uca.edu"
"South Hagerstown High School","US","MD","Hagerstown","http://www.alt.wcboe.k12.md.us/mainfold/schoopag/high/southigh/about.htm"
"Wabash College","US","IN","Crawfordsville","http://www.wabash.edu/"
"Pacific Grove High School","US","CA","Pacific Grove","http://www.pghs.org"
"Bishop Denis J. O'Connell High School","US","VA","Arlington","http://www.bishopoconnell.org"
"Triad High School","US","IL","Troy","http://www.triad.madison.k12.il.us/"
"Barnstable High School","US","MA","Hyannis","http://www.barnstable.k12.ma.us/"
"Seneca High School Magnet Career Academy","US","KY","Louisville",""
"Pensacola Christian College","US","FL","Pensacola",""
"West Monroe High School","US","LA","West Monroe","http://www.wmrebels.net/"
