63 /img/mood/pastelsmilies/complacent.gif 20 20
6 /img/mood/pastelsmilies/confused.gif 20 20
101 /img/mood/pastelsmilies/contemplative.gif 20 20
64 /img/mood/pastelsmilies/content.gif 20 20
8 /img/mood/pastelsmilies/cranky.gif 20 20
7 /img/mood/pastelsmilies/crappy.gif 20 20
106 /img/mood/pastelsmilies/crazy.gif 20 20
107 /img/mood/pastelsmilies/creative.gif 20 20
129 /img/mood/pastelsmilies/crushed.gif 20 20
56 /img/mood/pastelsmilies/curious.gif 20 20
104 /img/mood/pastelsmilies/cynical.gif 20 20
9 /img/mood/pastelsmilies/depressed.gif 20 20
45 /img/mood/pastelsmilies/determined.gif 20 20
130 /img/mood/pastelsmilies/devious.gif 20 20
119 /img/mood/pastelsmilies/dirty.gif 20 20
55 /img/mood/pastelsmilies/disappointed.gif 20 20
10 /img/mood/pastelsmilies/discontent.gif 20 20
127 /img/mood/pastelsmilies/distressed.gif 20 20
35 /img/mood/pastelsmilies/ditzy.gif 20 20
115 /img/mood/pastelsmilies/dorky.gif 20 20
40 /img/mood/pastelsmilies/drained.gif 20 20
34 /img/mood/pastelsmilies/drunk.gif 20 20
98 /img/mood/pastelsmilies/ecstatic.gif 20 20
79 /img/mood/pastelsmilies/embarrassed.gif 20 20
11 /img/mood/pastelsmilies/energetic.gif 20 20
12 /img/mood/pastelsmilies/enraged.gif 20 20
13 /img/mood/pastelsmilies/enthralled.gif 20 20
80 /img/mood/pastelsmilies/envious.gif 20 20
78 /img/mood/pastelsmilies/exanimate.gif 20 20
41 /img/mood/pastelsmilies/excited.gif 20 20
14 /img/mood/pastelsmilies/exhausted.gif 20 20
67 /img/mood/pastelsmilies/flirty.gif 20 20
47 /img/mood/pastelsmilies/frustrated.gif 20 20
93 /img/mood/pastelsmilies/full.gif 20 20
103 /img/mood/pastelsmilies/geeky.gif 20 20
120 /img/mood/pastelsmilies/giddy.gif 20 20
72 /img/mood/pastelsmilies/giggly.gif 20 20
38 /img/mood/pastelsmilies/gloomy.gif 20 20
126 /img/mood/pastelsmilies/good.gif 20 20
132 /img/mood/pastelsmilies/grateful.gif 20 20
51 /img/mood/pastelsmilies/groggy.gif 20 20
95 /img/mood/pastelsmilies/grumpy.gif 20 20
111 /img/mood/pastelsmilies/guilty.gif 20 20
15 /img/mood/pastelsmilies/happy.gif 20 20
16 /img/mood/pastelsmilies/high.gif 20 20
43 /img/mood/pastelsmilies/hopeful.gif 20 20
17 /img/mood/pastelsmilies/horny.gif 20 20
83 /img/mood/pastelsmilies/hot.gif 20 20
18 /img/mood/pastelsmilies/hungry.gif 20 20
52 /img/mood/pastelsmilies/hyper.gif 20 20
116 /img/mood/pastelsmilies/impressed.gif 20 20
48 /img/mood/pastelsmilies/indescribable.gif 20 20
65 /img/mood/pastelsmilies/indifferent.gif 20 20
19 /img/mood/pastelsmilies/infuriated.gif 20 20
128 /img/mood/pastelsmilies/intimidated.gif 20 20
20 /img/mood/pastelsmilies/irate.gif 20 20
112 /img/mood/pastelsmilies/irritated.gif 20 20
133 /img/mood/pastelsmilies/jealous.gif 20 20
21 /img/mood/pastelsmilies/jubilant.gif 20 20
33 /img/mood/pastelsmilies/lazy.gif 20 20
75 /img/mood/pastelsmilies/lethargic.gif 20 20
76 /img/mood/pastelsmilies/listless.gif 20 20
22 /img/mood/pastelsmilies/lonely.gif 20 20
86 /img/mood/pastelsmilies/loved.gif 20 20
39 /img/mood/pastelsmilies/melancholy.gif 20 20
57 /img/mood/pastelsmilies/mellow.gif 20 20
36 /img/mood/pastelsmilies/mischievous.gif 20 20
23 /img/mood/pastelsmilies/moody.gif 20 20
37 /img/mood/pastelsmilies/morose.gif 20 20
117 /img/mood/pastelsmilies/naughty.gif 20 20
97 /img/mood/pastelsmilies/nauseated.gif 20 20
